dt_iso,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,snow_1h,clouds_all,leftovers
2018-01-09 8:00:00,255.66,1003,69,8.9,1,0,0,100,0
2018-01-09 9:00:00,255.82,1004,62,7,350,0,0,20,0
2018-01-09 10:00:00,255.66,1004,62,7,350,0,0,20,0
2018-01-09 11:00:00,255.68,1004,73,8.95,0,0,0.11,100,0.11
2018-01-09 12:00:00,255.51,1005,68,8,340,0,0.12,90,0.12
2018-01-09 13:00:00,255.22,1005,68,8,340,0,0.1,90,0.1
2018-01-09 14:00:00,254.48,1004,73,8.29,357,0,0,100,0
2018-01-09 15:00:00,254.21,1006,67,8,340,0,0,90,0
2018-01-09 16:00:00,253.98,1006,67,8,340,0,0,90,0
2018-01-09 17:00:00,253.7,1006,72,7.83,354,0,0,100,0
2018-01-09 18:00:00,253.43,1007,66,9,330,0,0,90,0
2018-01-09 19:00:00,253.32,1007,66,9,330,0,0,90,0
2018-01-09 20:00:00,253.24,1008,70,8.3,355,0,0,100,0
2018-01-09 21:00:00,253.12,1010,63,6,360,0,0,40,0
2018-01-09 22:00:00,252.53,1010,63,6,360,0,0,40,0
2018-01-09 23:00:00,252.64,1010,72,7.19,355,0,0,100,0
2018-01-10 0:00:00,252.81,1012,63,8,360,0,0,90,0
2018-01-10 1:00:00,252.81,1012,63,8,360,0,0,90,0
2018-01-10 2:00:00,254.37,1012,70,6.64,358,0,0,100,0
2018-01-10 3:00:00,253.97,1013,62,6,350,0,0,90,0
2018-01-10 4:00:00,254.04,1013,62,6,350,0,0,90,0
2018-01-10 5:00:00,254.58,1013,68,6.04,4,0,0,100,0
2018-01-10 6:00:00,254.41,1014,57,5,360,0,0,40,0
2018-01-10 7:00:00,254.75,1014,57,5,360,0,0,40,0
2018-01-10 8:00:00,253.4,1015,69,5.49,5,0,0,100,0
2018-01-10 9:00:00,253.16,1016,56,5,360,0,0,20,0
2018-01-10 10:00:00,252.08,1016,56,5,360,0,0,20,0
2018-01-10 11:00:00,252.46,1016,68,4.75,7,0,0,100,0
2018-01-10 12:00:00,252.34,1017,53,6,360,0,0,20,0
2018-01-10 13:00:00,252.47,1017,53,6,360,0,0,20,0
2018-01-10 14:00:00,251.29,1017,67,3.85,12,0,0,100,0
2018-01-10 15:00:00,251.26,1017,52,4,360,0,0,20,0
2018-01-10 16:00:00,251.36,1017,52,4,360,0,0,20,0
2018-01-10 17:00:00,250.43,1018,67,3.11,18,0,0,100,0
2018-01-10 18:00:00,250.24,1018,54,4,350,0,0,20,0
2018-01-10 19:00:00,250.26,1018,54,4,350,0,0,20,0
2018-01-10 20:00:00,249.34,1019,69,2.66,21,0,0,100,0
2018-01-10 21:00:00,248.61,1019,49,3,20,0,0,100,0
2018-01-10 22:00:00,249.07,1019,49,3,20,0,0,100,0
2018-01-10 23:00:00,249.59,1020,71,1.84,40,0,0,100,0
2018-01-11 0:00:00,248.63,1021,60,0,0,0,0,99,0
2018-01-11 1:00:00,248.51,1021,60,0,0,0,0,100,0
2018-01-11 2:00:00,252.8,1021,62,1.43,23,0,0,99,0
2018-01-11 3:00:00,251.96,1020,45,1,160,0,0,90,0
2018-01-11 4:00:00,251.8,1020,45,1,160,0,0,90,0
2018-01-11 5:00:00,253.04,1020,61,0.67,126,0,0,100,0
2018-01-11 6:00:00,252.03,1020,56,2,160,0,0,90,0
2018-01-11 7:00:00,251.43,1020,56,2,160,0,0,90,0
2018-01-11 8:00:00,248.13,1021,76,1.92,173,0,0,100,0
2018-01-11 9:00:00,247.62,1021,64,0,0,0,0,90,0
2018-01-11 10:00:00,246.79,1021,64,0,0,0,0,90,0
2018-01-11 11:00:00,247.57,1021,75,2.01,175,0,0,100,0
2018-01-11 12:00:00,247.11,1021,70,0,0,0,0,90,0
2018-01-11 13:00:00,247.68,1021,70,0,0,0,0,90,0
2018-01-11 14:00:00,247.5,1020,75,2.16,182,0,0,100,0
2018-01-11 15:00:00,246.81,1020,75,1,170,0,0,20,0
2018-01-11 16:00:00,247.01,1020,75,1,170,0,0,20,0
2018-01-11 17:00:00,246.52,1020,78,2.54,182,0,0,100,0
2018-01-11 18:00:00,245.89,1021,73,0,0,0,0,20,0
2018-01-11 19:00:00,246.17,1021,73,0,0,0,0,20,0
2018-01-11 20:00:00,246.29,1021,81,3.47,192,0,0,100,0
2018-01-11 21:00:00,245.59,1021,71,1,140,0,0,100,0
2018-01-11 22:00:00,246.21,1021,71,1,140,0,0,100,0
2018-01-11 23:00:00,247.42,1022,79,3.86,191,0,0,100,0
2018-01-12 0:00:00,246.3,1023,71,1,240,0,0,40,0
2018-01-12 1:00:00,246.22,1023,71,1,240,0,0,40,0
2018-01-12 2:00:00,251.91,1022,70,4.22,197,0,0,89,0
2018-01-12 3:00:00,251.09,1023,59,5,190,0,0,20,0
2018-01-12 4:00:00,250.64,1023,59,5,190,0,0,20,0
2018-01-12 5:00:00,251.72,1022,64,4.02,197,0,0,66,0
2018-01-12 6:00:00,251.72,1023,59,3,180,0,0,87,0
2018-01-12 7:00:00,251.86,1023,59,3,180,0,0,96,0
2018-01-12 8:00:00,247.87,1024,75,3.53,196,0,0,58,0
2018-01-12 9:00:00,247.75,1025,63,3,160,0,0,62,0
2018-01-12 10:00:00,245.9,1025,63,3,160,0,0,48,0
2018-01-12 11:00:00,245.45,1026,74,3.49,189,0,0,25,0
2018-01-12 12:00:00,245.62,1026,65,2,170,0,0,31,0
2018-01-12 13:00:00,245.69,1026,65,2,170,0,0,16,0
2018-01-12 14:00:00,243.99,1027,74,3.27,184,0,0,15,0
2018-01-12 15:00:00,243.87,1027,72,1,220,0,0,7,0
2018-01-12 16:00:00,243.96,1027,72,1,220,0,0,8,0
2018-01-12 17:00:00,243.08,1027,75,3.37,183,0,0,21,0
2018-01-12 18:00:00,243.22,1028,71,1,200,0,0,16,0
2018-01-12 19:00:00,243.26,1028,71,1,200,0,0,17,0
2018-01-12 20:00:00,242.5,1027,74,3.48,184,0,0,6,0
2018-01-12 21:00:00,242.39,1028,69,1,190,0,0,15,0
2018-01-12 22:00:00,242.89,1028,69,1,190,0,0,42,0
2018-01-12 23:00:00,243.12,1028,74,3.44,181,0,0,38,0
2018-01-13 0:00:00,243.12,1029,70,0,0,0,0,85,0
2018-01-13 1:00:00,244.06,1029,70,0,0,0,0,82,0
2018-01-13 2:00:00,250.13,1028,67,3.61,188,0,0,70,0
2018-01-13 3:00:00,249.77,1028,60,1,230,0,0,72,0
2018-01-13 4:00:00,249.45,1028,60,1,230,0,0,62,0
2018-01-13 5:00:00,251.7,1028,65,3.57,188,0,0,80,0
2018-01-13 6:00:00,251.93,1028,59,3,170,0,0,69,0
2018-01-13 7:00:00,251.47,1028,59,3,170,0,0,17,0
2018-01-13 8:00:00,247.24,1029,75,3.57,192,0,0,9,0
2018-01-13 9:00:00,247.72,1028,66,3,160,0,0,2,0
2018-01-13 10:00:00,246.54,1028,66,3,160,0,0,13,0
2018-01-13 11:00:00,245.1,1029,75,3.9,188,0,0,6,0
2018-01-13 12:00:00,246.15,1028,65,5,170,0,0,6,0
2018-01-13 13:00:00,246.38,1028,65,5,170,0,0,8,0
2018-01-13 14:00:00,246.05,1028,74,4.47,187,0,0,29,0
2018-01-13 15:00:00,247.76,1027,65,5,160,0,0,73,0
2018-01-13 16:00:00,247.9,1027,65,5,160,0,0,78,0
2018-01-13 17:00:00,247.66,1028,75,5.03,191,0,0,80,0
2018-01-13 18:00:00,248.45,1027,66,5,160,0,0,90,0
2018-01-13 19:00:00,248.62,1027,66,5,160,0,0,90,0
2018-01-13 20:00:00,248.4,1026,76,5.5,194,0,0,99,0
2018-01-13 21:00:00,249.2,1025,67,6,160,0,0,90,0
2018-01-13 22:00:00,249.47,1025,67,6,160,0,0,90,0
2018-01-13 23:00:00,248.85,1025,75,5.37,191,0,0,79,0
2018-01-14 0:00:00,249.89,1024,66,5,160,0,0,40,0
2018-01-14 1:00:00,249.97,1024,66,5,160,0,0,40,0
2018-01-14 2:00:00,253.26,1023,63,5.13,195,0,0,2,0
2018-01-14 3:00:00,253.43,1020,59,9,160,0,0,1,0
2018-01-14 4:00:00,253.05,1020,59,9,160,0,0,1,0
2018-01-14 5:00:00,254.56,1020,62,5.01,189,0,0,100,0
2018-01-14 6:00:00,254.84,1018,60,7,160,0,0,90,0
2018-01-14 7:00:00,255.04,1018,60,7,160,0,0,90,0
2018-01-14 8:00:00,252.23,1018,71,4.58,196,0,0,100,0
2018-01-14 9:00:00,253.64,1016,54,6,160,0,0,90,0
2018-01-14 10:00:00,253.24,1016,54,6,160,0,0,90,0
2018-01-14 11:00:00,252.7,1017,70,4.32,200,0,0,100,0
2018-01-14 12:00:00,253.73,1015,57,5,170,0,0,90,0
2018-01-14 13:00:00,253.91,1015,57,5,170,0,0,90,0
2018-01-14 14:00:00,253.8,1015,71,3.8,195,0,0,100,0
2018-01-14 15:00:00,254.65,1014,57,4,160,0,0,90,0
2018-01-14 16:00:00,255.07,1014,57,4,160,0,0,90,0
2018-01-14 17:00:00,254.39,1014,77,2.79,187,0,0,100,0
2018-01-14 18:00:00,255.02,1013,79,1,160,0,0,90,0
2018-01-14 19:00:00,255.05,1013,79,1,160,0,0,90,0
2018-01-14 20:00:00,253.82,1013,81,0.68,126,0,0,97,0
2018-01-14 21:00:00,254.15,1013,75,2,350,0,0,90,0
2018-01-14 22:00:00,254.21,1013,75,2,350,0,0,90,0
2018-01-14 23:00:00,253.71,1014,80,2.44,14,0,0,97,0
2018-01-15 0:00:00,254.4,1014,65,2,20,0,0,90,0
2018-01-15 1:00:00,254.26,1014,65,2,20,0,0,90,0
2018-01-15 2:00:00,257.64,1014,70,3.81,17,0,0,65,0
2018-01-15 3:00:00,257,1014,53,3,360,0,0,20,0
2018-01-15 4:00:00,257.08,1014,53,3,360,0,0,20,0
2018-01-15 5:00:00,258.34,1014,65,3.33,15,0,0,15,0
2018-01-15 6:00:00,258.13,1014,48,3,360,0,0,4,0
2018-01-15 7:00:00,257.86,1014,48,3,360,0,0,1,0
2018-01-15 8:00:00,253.42,1016,77,1.85,29,0,0,0,0
2018-01-15 9:00:00,253.23,1016,60,1,260,0,0,0,0
2018-01-15 10:00:00,250.37,1016,60,1,260,0,0,0,0
2018-01-15 11:00:00,251.15,1018,81,0.34,300,0,0,0,0
2018-01-15 12:00:00,250.51,1018,80,1,130,0,0,30,0
2018-01-15 13:00:00,249.67,1018,80,1,130,0,0,28,0
2018-01-15 14:00:00,247.88,1019,86,2.57,191,0,0,27,0
2018-01-15 15:00:00,246.98,1019,76,0,0,0,0,46,0
2018-01-15 16:00:00,247.48,1019,76,0,0,0,0,37,0
2018-01-15 17:00:00,247.58,1020,84,2.85,189,0,0,35,0
2018-01-15 18:00:00,247.4,1020,74,1,230,0,0,43,0
2018-01-15 19:00:00,247.82,1020,74,1,230,0,0,50,0
2018-01-15 20:00:00,248.01,1020,84,3.19,185,0,0,43,0
2018-01-15 21:00:00,247.89,1020,76,1,240,0,0,40,0
2018-01-15 22:00:00,248.29,1020,76,1,240,0,0,40,0
2018-01-15 23:00:00,249.52,1020,83,3.69,187,0,0,62,0
2018-01-16 0:00:00,249.06,1021,74,1,230,0,0,67,0
2018-01-16 1:00:00,249.28,1021,74,1,230,0,0,54,0
2018-01-16 2:00:00,254.68,1021,78,3.86,193,0,0,36,0
2018-01-16 3:00:00,254.22,1020,72,4,150,0,0,20,0
2018-01-16 4:00:00,253.77,1020,72,4,150,0,0,20,0
2018-01-16 5:00:00,255.61,1019,70,3.41,195,0,0,92,0
2018-01-16 6:00:00,255.73,1020,61,2,200,0,0,80,0
2018-01-16 7:00:00,256.12,1020,61,2,200,0,0,37,0
2018-01-16 8:00:00,250.43,1020,83,2.98,196,0,0,28,0
2018-01-16 9:00:00,250.64,1020,72,4,160,0,0,20,0
2018-01-16 10:00:00,248.64,1020,72,4,160,0,0,20,0
2018-01-16 11:00:00,247.62,1021,80,2.77,180,0,0,13,0
2018-01-16 12:00:00,247.73,1020,78,2,240,0,0,40,0
2018-01-16 13:00:00,248.03,1020,78,2,240,0,0,40,0
2018-01-16 14:00:00,246.51,1021,79,2.99,185,0,0,6,0
2018-01-16 15:00:00,246.84,1021,73,0,0,0,0,3,0
2018-01-16 16:00:00,246.94,1021,73,0,0,0,0,3,0
2018-01-16 17:00:00,245.85,1022,79,3,185,0,0,19,0
2018-01-16 18:00:00,246.07,1022,72,0,0,0,0,17,0
2018-01-16 19:00:00,245.85,1022,72,0,0,0,0,8,0
2018-01-16 20:00:00,245.08,1022,78,3.26,178,0,0,2,0
2018-01-16 21:00:00,245.6,1022,69,1,180,0,0,4,0
2018-01-16 22:00:00,246.33,1022,69,1,180,0,0,45,0
2018-01-16 23:00:00,246.2,1022,79,3.13,179,0,0,64,0
2018-01-17 0:00:00,246.89,1023,71,0,0,0,0,90,0
2018-01-17 1:00:00,247.26,1023,71,0,0,0,0,90,0
2018-01-17 2:00:00,252.68,1023,75,3.13,184,0,0,100,0
2018-01-17 3:00:00,252.56,1022,75,2,180,0,0,90,0
2018-01-17 4:00:00,252.32,1022,75,2,180,0,0,90,0
2018-01-17 5:00:00,254.37,1020,73,3.27,181,0,0,97,0
2018-01-17 6:00:00,254.86,1020,71,3,150,0,0,40,0
2018-01-17 7:00:00,255.06,1020,71,3,150,0,0,40,0
2018-01-17 8:00:00,251.44,1020,82,2.71,180,0,0,95,0
2018-01-17 9:00:00,251.98,1019,72,3,160,0,0,90,0
2018-01-17 10:00:00,251.32,1019,72,3,160,0,0,90,0
2018-01-17 11:00:00,250.18,1019,82,2.12,183,0,0,98,0
2018-01-17 12:00:00,251.27,1018,73,2,160,0,0,90,0
2018-01-17 13:00:00,251.13,1018,73,2,160,0,0,90,0
2018-01-17 14:00:00,249.43,1017,82,1.81,178,0,0,97,0
2018-01-17 15:00:00,250.25,1017,77,0,0,0,0,20,0
2018-01-17 16:00:00,250.49,1017,77,0,0,0,0,20,0
2018-01-17 17:00:00,250.12,1017,81,1.84,170,0,0,97,0
2018-01-17 18:00:00,250.78,1015,78,0,0,0,0,90,0
2018-01-17 19:00:00,250.98,1015,78,0,0,0,0,90,0
2018-01-17 20:00:00,250.61,1015,81,1.42,169,0,0,99,0
2018-01-17 21:00:00,250.81,1015,79,1,30,0,0,90,0
2018-01-17 22:00:00,251.22,1015,79,1,30,0,0,90,0
2018-01-17 23:00:00,251.28,1015,78,1.1,169,0,0,98,0
2018-01-18 0:00:00,251.66,1015,75,1,110,0,0,90,0
2018-01-18 1:00:00,251.88,1015,75,1,110,0,0,90,0
2018-01-18 2:00:00,256.59,1015,72,1.15,161,0,0,97,0
2018-01-18 3:00:00,256.13,1015,64,0,0,0,0,40,0
2018-01-18 4:00:00,256.16,1015,64,0,0,0,0,40,0
2018-01-18 5:00:00,258.39,1015,71,1.47,188,0,0,92,0
2018-01-18 6:00:00,257.88,1015,70,0,0,0,0,90,0
2018-01-18 7:00:00,258.19,1015,70,0,0,0,0,90,0
2018-01-18 8:00:00,255.06,1016,82,1.96,183,0,0,85,0
2018-01-18 9:00:00,254.77,1017,80,0,0,0,0,90,0
2018-01-18 10:00:00,252.79,1017,80,0,0,0,0,90,0
2018-01-18 11:00:00,253.71,1018,83,1.69,179,0,0,91,0
2018-01-18 12:00:00,253.5,1019,78,1,260,0,0,90,0
2018-01-18 13:00:00,253.21,1019,78,1,260,0,0,90,0
2018-01-18 14:00:00,250.64,1019,87,0.9,143,0,0,88,0
2018-01-18 15:00:00,250.26,1020,75,0,0,0,0,90,0
2018-01-18 16:00:00,250.49,1020,75,0,0,0,0,90,0
2018-01-18 17:00:00,249.78,1020,85,0.28,133,0,0,88,0
2018-01-18 18:00:00,248.42,1022,72,0,0,0,0,40,0
2018-01-18 19:00:00,248.45,1022,72,0,0,0,0,40,0
2018-01-18 20:00:00,247.74,1021,88,0.67,127,0,0,92,0
2018-01-18 21:00:00,246.94,1023,71,0,0,0,0,96,0
2018-01-18 22:00:00,247.07,1023,71,0,0,0,0,97,0
2018-01-18 23:00:00,248.14,1023,86,1.19,150,0,0,96,0
2018-01-19 0:00:00,248,1024,70,0,0,0,0,99,0
2018-01-19 1:00:00,248.59,1024,70,0,0,0,0,100,0
2018-01-19 2:00:00,256.05,1023,80,1.39,178,0,0,98,0
2018-01-19 3:00:00,254.97,1023,63,0,0,0,0,97,0
2018-01-19 4:00:00,254.75,1023,63,0,0,0,0,94,0
2018-01-19 5:00:00,257.38,1022,72,1.4,174,0,0,99,0
2018-01-19 6:00:00,256.36,1022,67,1,230,0,0,40,0
2018-01-19 7:00:00,256.06,1022,67,1,230,0,0,40,0
2018-01-19 8:00:00,251.16,1022,85,1.64,108,0,0,99,0
2018-01-19 9:00:00,250.01,1021,79,0,0,0,0,40,0
2018-01-19 10:00:00,250,1021,79,0,0,0,0,40,0
2018-01-19 11:00:00,251.32,1021,82,1.79,36,0,0,96,0
2018-01-19 12:00:00,250.36,1021,78,1,10,0,0,20,0
2018-01-19 13:00:00,250.32,1021,78,1,10,0,0,20,0
2018-01-19 14:00:00,250.9,1021,81,2.31,16,0,0,99,0
2018-01-19 15:00:00,250.26,1020,76,1,10,0,0,90,0
2018-01-19 16:00:00,250.02,1020,76,1,10,0,0,90,0
2018-01-19 17:00:00,249.77,1020,79,3.47,15,0,0,100,0
2018-01-19 18:00:00,249.02,1020,75,2,40,0,0,90,0
2018-01-19 19:00:00,248.85,1020,75,2,40,0,0,90,0
2018-01-19 20:00:00,249.19,1019,79,3.93,9,0,0,99,0
2018-01-19 21:00:00,248.89,1019,74,2,30,0,0,90,0
2018-01-19 22:00:00,250.05,1019,74,2,30,0,0,90,0
2018-01-19 23:00:00,250.34,1018,77,4.14,15,0,0,99,0
2018-01-20 0:00:00,249.53,1018,71,2,30,0,0,90,0
2018-01-20 1:00:00,249.34,1018,71,2,30,0,0,90,0
2018-01-20 2:00:00,253.46,1017,73,4.62,9,0,0,95,0
2018-01-20 3:00:00,253.16,1017,62,5,350,0,0,90,0
2018-01-20 4:00:00,253.28,1017,62,5,350,0,0,90,0
2018-01-20 5:00:00,254.73,1016,72,5.21,13,0,0,100,0
2018-01-20 6:00:00,254.22,1016,65,4,360,0,0,90,0
2018-01-20 7:00:00,254.33,1016,65,4,360,0,0,90,0
2018-01-20 8:00:00,253.34,1016,77,4.44,5,0,0,99,0
2018-01-20 9:00:00,253.25,1016,70,4,10,0,0,90,0
2018-01-20 10:00:00,253.01,1016,70,4,10,0,0,90,0
2018-01-20 11:00:00,253.32,1016,76,3.51,1,0,0,99,0
2018-01-20 12:00:00,253.22,1016,73,3,10,0,0,90,0
2018-01-20 13:00:00,253.28,1016,73,3,10,0,0,90,0
2018-01-20 14:00:00,252.02,1016,78,1.96,354,0,0,100,0
2018-01-20 15:00:00,252.74,1016,65,4,360,0,0,90,0
2018-01-20 16:00:00,252.75,1016,65,4,360,0,0,90,0
2018-01-20 17:00:00,251.83,1016,77,1.11,324,0,0,99,0
2018-01-20 18:00:00,251.82,1016,80,1,220,0,0,90,0
2018-01-20 19:00:00,251.8,1016,80,1,220,0,0,90,0
2018-01-20 20:00:00,251.66,1015,77,0.81,306,0,0,99,0
2018-01-20 21:00:00,250.82,1015,77,1,140,0,0,20,0
2018-01-20 22:00:00,250.16,1015,77,1,140,0,0,20,0
2018-01-20 23:00:00,250.74,1016,79,0.98,252,0,0,98,0
2018-01-21 0:00:00,250.19,1016,74,1,200,0,0,20,0
2018-01-21 1:00:00,250.49,1016,74,1,200,0,0,20,0
2018-01-21 2:00:00,254.69,1016,70,1.92,224,0,0,97,0
2018-01-21 3:00:00,253.79,1016,71,3,150,0,0,20,0
2018-01-21 4:00:00,253.72,1016,71,3,150,0,0,20,0
2018-01-21 5:00:00,254.85,1015,66,2.95,217,0,0,91,0
2018-01-21 6:00:00,254.23,1015,68,4,160,0,0,40,0
2018-01-21 7:00:00,254.03,1015,68,4,160,0,0,40,0
2018-01-21 8:00:00,251.86,1015,78,4.38,201,0,0,87,0
2018-01-21 9:00:00,251.29,1015,72,4,170,0,0,40,0
2018-01-21 10:00:00,250.12,1015,72,4,170,0,0,40,0
2018-01-21 11:00:00,250.5,1014,77,4.61,194,0,0,62,0
2018-01-21 12:00:00,250.18,1015,70,5,170,0,0,41,0
2018-01-21 13:00:00,250.42,1015,70,5,170,0,0,36,0
2018-01-21 14:00:00,249.58,1014,76,4.35,196,0,0,34,0
2018-01-21 15:00:00,249.23,1014,74,3,160,0,0,90,0
2018-01-21 16:00:00,249.26,1014,74,3,160,0,0,90,0
2018-01-21 17:00:00,248.82,1014,75,4.37,195,0,0,19,0
2018-01-21 18:00:00,248.33,1014,73,2,170,0,0,40,0
2018-01-21 19:00:00,248.22,1014,73,2,170,0,0,40,0
2018-01-21 20:00:00,247.11,1014,76,4.58,198,0,0,21,0
2018-01-21 21:00:00,247.2,1014,71,3,160,0,0,20,0
2018-01-21 22:00:00,246.4,1014,71,3,160,0,0,20,0
2018-01-21 23:00:00,246.51,1014,74,4.66,197,0,0,28,0
2018-01-22 0:00:00,245.94,1014,67,3,180,0,0,1,0
2018-01-22 1:00:00,246.02,1014,67,3,180,0,0,1,0
2018-01-22 2:00:00,250.33,1014,62,5.47,202,0,0,16,0
2018-01-22 3:00:00,249.56,1014,58,6,180,0,0,1,0
2018-01-22 4:00:00,249.25,1014,58,6,180,0,0,1,0
2018-01-22 5:00:00,250.5,1014,60,5.67,205,0,0,99,0
2018-01-22 6:00:00,250.42,1014,50,5,190,0,0,1,0
2018-01-22 7:00:00,250.85,1014,50,5,190,0,0,1,0
2018-01-22 8:00:00,248.62,1016,66,4.8,202,0,0,38,0
2018-01-22 9:00:00,248.8,1015,56,5,170,0,0,20,0
2018-01-22 10:00:00,246.98,1015,56,5,170,0,0,20,0
2018-01-22 11:00:00,247.19,1017,69,4.76,200,0,0,30,0
2018-01-22 12:00:00,247.33,1017,60,6,180,0,0,20,0
2018-01-22 13:00:00,247.59,1017,60,6,180,0,0,20,0
2018-01-22 14:00:00,246.34,1018,70,4.24,193,0,0,18,0
2018-01-22 15:00:00,246.09,1017,62,4,160,0,0,21,0
2018-01-22 16:00:00,246.18,1017,62,4,160,0,0,34,0
2018-01-22 17:00:00,244.61,1018,72,3.66,189,0,0,39,0
2018-01-22 18:00:00,244.09,1018,67,2,190,0,0,40,0
2018-01-22 19:00:00,244.25,1018,67,2,190,0,0,35,0
2018-01-22 20:00:00,242.99,1018,73,2.66,183,0,0,23,0
2018-01-22 21:00:00,241.72,1018,71,1,270,0,0,1,0
2018-01-22 22:00:00,241.53,1018,71,1,270,0,0,1,0
2018-01-22 23:00:00,241.77,1019,73,2.34,177,0,0,7,0
2018-01-23 0:00:00,241.85,1020,64,1,220,0,0,1,0
2018-01-23 1:00:00,243.31,1020,64,1,220,0,0,1,0
2018-01-23 2:00:00,248.36,1019,70,1.84,176,0,0,34,0
2018-01-23 3:00:00,248.29,1019,56,1,250,0,0,42,0
2018-01-23 4:00:00,248.31,1019,56,1,250,0,0,72,0
2018-01-23 5:00:00,251.05,1018,59,0.6,168,0,0,41,0
2018-01-23 6:00:00,250.71,1019,38,0,360,0,0,1,0
2018-01-23 7:00:00,251.63,1019,38,0,360,0,0,1,0
2018-01-23 8:00:00,245.55,1019,71,1.91,18,0,0,99,0
2018-01-23 9:00:00,245.46,1020,56,2.51,7,0,0,99,0
2018-01-23 10:00:00,246.94,1020,56,3.19,360,0,0,99,0
2018-01-23 11:00:00,246.8,1020,70,3.73,1,0,0,100,0
2018-01-23 12:00:00,246.79,1021,57,3,360,0,0,40,0
2018-01-23 13:00:00,247.26,1021,57,3,360,0,0,40,0
2018-01-23 14:00:00,247.65,1019,67,5.3,3,0,0,100,0
2018-01-23 15:00:00,247.25,1019,54,3,20,0,0,90,0
2018-01-23 16:00:00,247.14,1019,54,3,20,0,0,90,0
2018-01-23 17:00:00,248.28,1019,68,5.84,360,0,0,100,0
2018-01-23 18:00:00,247.68,1019,58,7,340,0,0,40,0
2018-01-23 19:00:00,247.39,1019,58,7,340,0,0.1,40,0.1
2018-01-23 20:00:00,248.35,1018,70,7.17,358,0,0.11,100,0.11
2018-01-23 21:00:00,247.31,1019,58,6,350,0,0.12,90,0.12
2018-01-23 22:00:00,248.2,1019,58,6,350,0,0.13,90,0.13
2018-01-23 23:00:00,248.54,1018,72,7.46,359,0,0.13,100,0.13
2018-01-24 0:00:00,247.7,1019,66,8,340,0,0.12,20,0.12
2018-01-24 1:00:00,247.22,1019,66,8,340,0,0.12,20,0.12
2018-01-24 2:00:00,249.14,1018,72,8.01,358,0,0.13,100,0.13
2018-01-24 3:00:00,248.62,1019,68,9,340,0,0.14,90,0.14
2018-01-24 4:00:00,248.52,1019,68,9,340,0,0.14,90,0.14
2018-01-24 5:00:00,249.64,1018,70,7.37,358,0,0.15,100,0.15
2018-01-24 6:00:00,249.5,1019,71,5,360,0,0.15,90,0.15
2018-01-24 7:00:00,249.75,1019,71,5,360,0,0.21,90,0.21
2018-01-24 8:00:00,249.92,1019,68,7.12,358,0,0.2,100,0.2
2018-01-24 9:00:00,249.88,1020,70,5,350,0,0.19,90,0.19
2018-01-24 10:00:00,249.9,1020,70,5,350,0,0.16,90,0.16
2018-01-24 11:00:00,250.48,1021,65,6.33,358,0,0.11,100,0.11
2018-01-24 12:00:00,250.4,1021,58,6,360,0,0,20,0
2018-01-24 13:00:00,250.58,1021,58,6,360,0,0,20,0
2018-01-24 14:00:00,251.31,1020,59,6.14,360,0,0,100,0
2018-01-24 15:00:00,250.73,1021,44,5,350,0,0,20,0
2018-01-24 16:00:00,250.81,1021,44,5,350,0,0,20,0
2018-01-24 17:00:00,252.03,1020,55,6.1,354,0,0,100,0
2018-01-24 18:00:00,251.28,1020,45,5,360,0,0,40,0
2018-01-24 19:00:00,251.46,1020,45,5,360,0,0,40,0
2018-01-24 20:00:00,252.27,1019,52,5.47,355,0,0,98,0
2018-01-24 21:00:00,251.79,1019,39,6,350,0,0,40,0
2018-01-24 22:00:00,252.29,1019,39,6,350,0,0,40,0
2018-01-24 23:00:00,252.9,1019,51,4.26,9,0,0,93,0
2018-01-25 0:00:00,252.38,1020,37,3,350,0,0,20,0
2018-01-25 1:00:00,252.31,1020,37,3,350,0,0,20,0
2018-01-25 2:00:00,255.44,1018,52,4.5,352,0,0,93,0
2018-01-25 3:00:00,254.73,1018,33,8,340,0,0,40,0
2018-01-25 4:00:00,254.73,1018,33,8,340,0,0,40,0
2018-01-25 5:00:00,256.36,1016,48,5.63,354,0,0,93,0
2018-01-25 6:00:00,255.89,1017,33,6,350,0,0,20,0
2018-01-25 7:00:00,256.28,1017,33,6,350,0,0,20,0
2018-01-25 8:00:00,255.46,1015,52,6.51,356,0,0,96,0
2018-01-25 9:00:00,255.48,1017,35,6,350,0,0,90,0
2018-01-25 10:00:00,255.2,1017,35,6,350,0,0,90,0
2018-01-25 11:00:00,255.57,1016,54,6.41,355,0,0,99,0
2018-01-25 12:00:00,255.69,1016,49,5,340,0,0,90,0
2018-01-25 13:00:00,255.43,1016,49,5,340,0,0,90,0
2018-01-25 14:00:00,255.39,1015,58,6.63,0,0,0,91,0
2018-01-25 15:00:00,255.31,1015,68,6,330,0,0,90,0
2018-01-25 16:00:00,255.51,1015,68,6,330,0,0,90,0
2018-01-25 17:00:00,256.27,1014,60,6.06,359,0,0,100,0
2018-01-25 18:00:00,256.13,1014,71,6,340,0,0,90,0
2018-01-25 19:00:00,256.2,1014,71,6,340,0,0,90,0
2018-01-25 20:00:00,256.39,1013,64,5.27,357,0,0,98,0
2018-01-25 21:00:00,256.21,1014,71,4,330,0,0,90,0
2018-01-25 22:00:00,256.83,1014,71,4,330,0,0,90,0
2018-01-25 23:00:00,257.14,1014,59,2.97,342,0,0,97,0
